max_prob,entropy,loss,correct,is_member
0.8986447709009745,0.32805055318057263,0.10686746063819595,1,0
0.9999999999295518,1.717255293874763e-09,6.94482249509988e-11,1,1
0.9958112081893489,0.027115078203414217,0.004197589374102264,1,1
0.9984672770172023,0.011464680001640748,0.0015338988032932111,1,1
0.9999999999999443,2.768675431176473e-11,-9.443557047457123e-13,1,1
0.743511348823054,0.5693520208523765,1.360670860270437,0,1
0.9996903177475052,0.002811855678874313,0.00030973021294543264,1,1
0.9930193489831118,0.041612460848590084,0.007005129745017739,1,1
0.7532821842866029,0.5587004848795184,0.2833153746523774,1,0
0.9698010256038645,0.13543314401560427,0.030664356768791763,1,1
0.999915281397576,0.0008790514857087589,8.472219024741379e-05,1,1
